commentId,postId,message,created_time,likeCount,text_clean,text_len,created_dt
828402428762442_115609168265700,809004609121697_828402428762442,Quá đỉnh luôn,2023-07-18T06:09:52.000Z,0,quá đỉnh luôn,13,2023-07-18 06:09:52+00:00
828402428762442_6312787138789349,809004609121697_828402428762442,Đỉnh thật 🥳,2023-07-18T05:47:27.000Z,1,đỉnh thật 🥳,11,2023-07-18 05:47:27+00:00
828402428762442_324670513319695,809004609121697_828402428762442,Đỉnh quá chời☺️,2023-07-18T07:43:39.000Z,0,đỉnh quá chời☺️,15,2023-07-18 07:43:39+00:00
828402428762442_1713647565742343,809004609121697_828402428762442,Trên cả tuyệt vời,2023-07-18T05:44:34.000Z,0,trên cả tuyệt vời,17,2023-07-18 05:44:34+00:00
828402428762442_584323957208327,809004609121697_828402428762442,Trời ơi điểm cao dữ vậy 😱,2023-07-18T05:44:30.000Z,0,trời ơi điểm cao dữ vậy 😱,25,2023-07-18 05:44:30+00:00
828402428762442_298823725935184,809004609121697_828402428762442,bé 2k5 này flex điểm thi ư 🙁,2023-07-18T06:44:04.000Z,0,bé 2k5 này flex điểm thi ư 🙁,28,2023-07-18 06:44:04+00:00
828402428762442_688004709812534,809004609121697_828402428762442,Flex\n10₫ ngữ văn 😌,2023-07-18T06:44:26.000Z,1,flex\n10₫ ngữ văn 😌,19,2023-07-18 06:44:26+00:00
827953992140619_282658694351136,809004609121697_827953992140619,Mong chờ quá đi,2023-07-17T14:39:43.000Z,0,mong chờ quá đi,15,2023-07-17 14:39:43+00:00
827953992140619_2784750938338596,809004609121697_827953992140619,Hóng ghê 🫣,2023-07-17T14:18:28.000Z,0,hóng ghê 🫣,10,2023-07-17 14:18:28+00:00
827953992140619_794259795734221,809004609121697_827953992140619,Chúc các bé may mắn,2023-07-17T12:34:49.000Z,0,chúc các bé may mắn,19,2023-07-17 12:34:49+00:00
827953992140619_661279582683742,809004609121697_827953992140619,Chuẩn bị thay avt dần đi thôi 🌚,2023-07-17T12:41:00.000Z,0,chuẩn bị thay avt dần đi thôi 🌚,31,2023-07-17 12:41:00+00:00
827953992140619_248205874654400,809004609121697_827953992140619,Chờ các em vào MIS 🥰,2023-07-17T13:02:34.000Z,0,chờ các em vào mis 🥰,20,2023-07-17 13:02:34+00:00
827953992140619_819695349531564,809004609121697_827953992140619,Gung sợ 🙀,2023-07-17T12:47:33.000Z,0,gung sợ 🙀,9,2023-07-17 12:47:33+00:00
827953992140619_955282442360318,809004609121697_827953992140619,Hồi hộp dữ chưa,2023-07-17T12:34:20.000Z,0,hồi hộp dữ chưa,15,2023-07-17 12:34:20+00:00
824887899113895_649456743464483,809004609121697_824887899113895,"Toàn các bạn ưu tú, chúc các em ra trường apply được những job xịn, nhiều thành công mới",2023-07-12T14:58:52.000Z,1,"toàn các bạn ưu tú, chúc các em ra trường apply được những job xịn, nhiều thành công mới",88,2023-07-12 14:58:52+00:00
824887899113895_286919457155092,809004609121697_824887899113895,Các em giỏi quá,2023-07-13T16:33:43.000Z,0,các em giỏi quá,15,2023-07-13 16:33:43+00:00
824887899113895_828711002216369,809004609121697_824887899113895,Những đứa nhỏ quen mặt 😘 100 điểm khum có nhưng 🫶❤️,2023-07-12T13:07:37.000Z,2,những đứa nhỏ quen mặt :love: 100 điểm khum có nhưng 🫶 :love:,61,2023-07-12 13:07:37+00:00
823103375959014_659934852835682,809004609121697_823103375959014,hết cíu cái tiểu luận:(((,2023-07-11T07:20:16.000Z,0,hết cíu cái tiểu luận:((,24,2023-07-11 07:20:16+00:00
814128316856520_939647980702454,809004609121697_814128316856520,Cố lên vào MIS để gặp mình,2023-06-26T14:54:36.000Z,0,cố lên vào mis để gặp mình,26,2023-06-26 14:54:36+00:00
814128316856520_799895591715665,809004609121697_814128316856520,Năm ngoái mà có mấy anh chị chỉ dẫn thế này là thủ khoa rùi. Tiếc ghê,2023-06-26T13:42:21.000Z,0,năm ngoái mà có mấy anh chị chỉ dẫn thế này là thủ khoa rùi. tiếc ghê,69,2023-06-26 13:42:21+00:00
814128316856520_139795232458806,809004609121697_814128316856520,Không báo thức là được lên xe trắng đi thi ngay,2023-06-26T13:51:58.000Z,0,không báo thức là được lên xe trắng đi thi ngay,47,2023-06-26 13:51:58+00:00
814128316856520_820120142840243,809004609121697_814128316856520,Trần Thị Bích Diệp xoá Facebook đi,2023-06-26T13:44:28.000Z,0,trần thị bích diệp xoá facebook đi,34,2023-06-26 13:44:28+00:00
813384826930869_979766533156820,809004609121697_813384826930869,❤️,2023-06-25T08:56:00.000Z,0,:love:,6,2023-06-25 08:56:00+00:00
813384826930869_807529077303847,809004609121697_813384826930869,Lâu rồi mới thấy cháu nó xuất hiện ở page khoa🥹,2023-06-25T08:18:59.000Z,3,lâu rồi mới thấy cháu nó xuất hiện ở page khoa🥹,47,2023-06-25 08:18:59+00:00
813384826930869_2833651833437919,809004609121697_813384826930869,Phuong Anh vào đọc lấy động lực này cậu,2023-06-25T10:12:17.000Z,1,phuong anh vào đọc lấy động lực này cậu,39,2023-06-25 10:12:17+00:00
806383227631029_835308790792826,809004609121697_806383227631029,Quá hấp dẫn,2023-06-14T02:58:32.000Z,0,quá hấp dẫn,11,2023-06-14 02:58:32+00:00
806383227631029_1129048271352095,809004609121697_806383227631029,Thích cá thích cá 😍 phải mau về với Khoa Hệ thống thông tin quản lý - Học viện Ngân hàng thuiii,2023-06-14T03:11:39.000Z,0,thích cá thích cá :love: phải mau về với khoa hệ thống thông tin quản lý - học viện ngân hàng thuii,99,2023-06-14 03:11:39+00:00
806383227631029_1422267865240237,809004609121697_806383227631029,Không vào Khoa Hệ thống thông tin quản lý - Học viện Ngân hàng là phí lắm đấy 2k5 ơi!!,2023-06-14T03:05:20.000Z,0,không vào khoa hệ thống thông tin quản lý - học viện ngân hàng là phí lắm đấy 2k5 ơi!!,86,2023-06-14 03:05:20+00:00
800079238261428_1209396839771170,809004609121697_800079238261428,Vào MIS rồi vào BIT luôn em ạ 💥,2023-06-05T03:32:46.000Z,3,vào mis rồi vào bit luôn em ạ 💥,31,2023-06-05 03:32:46+00:00
800079238261428_1429515267801499,809004609121697_800079238261428,Lê Quang góc 11h 😂😂😂,2023-06-05T03:29:30.000Z,1,lê quang góc 11h :haha: :haha: :haha:,37,2023-06-05 03:29:30+00:00
800079238261428_914758616295676,809004609121697_800079238261428,Chúc e sớm trở thành thành viên của đại gia đình MIS 👏,2023-06-05T03:18:30.000Z,3,chúc e sớm trở thành thành viên của đại gia đình mis 👏,54,2023-06-05 03:18:30+00:00
800079238261428_635409384845362,809004609121697_800079238261428,Bạn MISer này ấn tượng quá ❤️,2023-06-05T04:36:56.000Z,0,bạn miser này ấn tượng quá :love:,33,2023-06-05 04:36:56+00:00
800079238261428_1402982210435898,809004609121697_800079238261428,Uy’s tín’s wáaaaa,2023-06-05T03:21:17.000Z,1,uy’s tín’s wáaa,15,2023-06-05 03:21:17+00:00
800079238261428_1616266015552545,809004609121697_800079238261428,Cho e hỏi là ngành HTTT quản lý vs ngành HTTT là 2 ngành khác nhau ạ?,2023-06-07T09:26:10.000Z,0,cho e hỏi là ngành htt quản lý vs ngành htt là 2 ngành khác nhau ạ?,67,2023-06-07 09:26:10+00:00
797087945227224_1278286672815825,809004609121697_797087945227224,Chúc mừng Nguyễn Hữu Mạnh và Khánh Linh nhe 🎉🎉🎉 nhiệm kì thành công,2023-05-31T14:25:48.000Z,0,chúc mừng nguyễn hữu mạnh và khánh linh nhe 🎉🎉 nhiệm kì thành công,66,2023-05-31 14:25:48+00:00
797087945227224_966572564539832,809004609121697_797087945227224,Chúc mừng các bạn! Chúc các bạn hoàn thành xuất sắc nhiệm vụ mới 🍀🍀🍀,2023-05-31T14:43:57.000Z,0,chúc mừng các bạn! chúc các bạn hoàn thành xuất sắc nhiệm vụ mới 🍀🍀,67,2023-05-31 14:43:57+00:00
797087945227224_273695941720759,809004609121697_797087945227224,Nguyễn Hữu Mạnh Khánh Linh các em toi mãi đỉnh 🥳🥳🥳 mưng chúc xìn các đ/c ❤️,2023-05-31T14:23:42.000Z,0,nguyễn hữu mạnh khánh linh các em toi mãi đỉnh 🥳🥳 mưng chúc xìn các đ/c :love:,78,2023-05-31 14:23:42+00:00
797087945227224_1176851882982311,809004609121697_797087945227224,Chúc mừng 2 đồng chí 🥳 Chúc 2 đồng chí sẽ có nhiệm kì thành công rực rỡ,2023-05-31T16:10:36.000Z,0,chúc mừng 2 đồng chí 🥳 chúc 2 đồng chí sẽ có nhiệm kì thành công rực rỡ,71,2023-05-31 16:10:36+00:00
795555385380480_1396185554491598,809004609121697_795555385380480,Vũ Hồng Ngọc đỉnh quá c ơi 🤩,2023-05-29T06:33:38.000Z,1,vũ hồng ngọc đỉnh quá c ơi 🤩,28,2023-05-29 06:33:38+00:00
795555385380480_178681075158854,809004609121697_795555385380480,Vũ Hồng Ngọc Trần Trà My gút chóp 2 bà ơi,2023-05-29T08:39:14.000Z,2,vũ hồng ngọc trần trà my gút chóp 2 bà ơi,41,2023-05-29 08:39:14+00:00
795555385380480_643469350547768,809004609121697_795555385380480,Dy Dy rồi khi nào được khao,2023-05-29T07:11:30.000Z,0,dy dy rồi khi nào được khao,27,2023-05-29 07:11:30+00:00
795555385380480_1241676516715097,809004609121697_795555385380480,Nguyen Tu Anh Dinh Anh Tuyet giải khuyến khích phải đi ăn ốc thôi,2023-05-29T08:40:28.000Z,0,nguyen tu anh dinh anh tuyet giải khuyến khích phải đi ăn ốc thôi,65,2023-05-29 08:40:28+00:00
795555385380480_224777323646051,809004609121697_795555385380480,Dinh Anh Tuyet Nguyen Tu Anh +1 ăn mừng nào 🥳,2023-05-29T06:56:39.000Z,0,dinh anh tuyet nguyen tu anh +1 ăn mừng nào 🥳,45,2023-05-29 06:56:39+00:00
795555385380480_1092398808384361,809004609121697_795555385380480,Trần Trà My Vũ Hồng Ngọc Ngọc Châm Nguyễn Hương chúc mừng các chị ạ\nCác chị giỏi quá trời lun,2023-05-29T06:21:13.000Z,3,trần trà my vũ hồng ngọc ngọc châm nguyễn hương chúc mừng các chị ạ\ncác chị giỏi quá trời lun,94,2023-05-29 06:21:13+00:00
794786908790661_161365220067815,809004609121697_794786908790661,"Chúc mừng các em đã hoàn thành ""một kí niệm không thể quên"". Chắc chắn khi ai trải qua đều thấy cảm giác rất mãn nguyện, tự hào về những ngày tháng thức ngày đêm, đau đáu vì bài làm của mình. Nhờ thời sinh viên quá, nhớ thầy cô Khoa HTTTQL quáaaaa",2023-05-28T08:59:17.000Z,5,"chúc mừng các em đã hoàn thành ""một kí niệm không thể quên"". chắc chắn khi ai trải qua đều thấy cảm giác rất mãn nguyện, tự hào về những ngày tháng thức ngày đêm, đau đáu vì bài làm của mình. nhờ thời sinh viên quá, nhớ thầy cô khoa httql quáaa",244,2023-05-28 08:59:17+00:00
789111639358188_3391023664542523,809004609121697_789111639358188,Nghe bánh cuốn đến lúc tòa A2 cúp điện luôn ạ =))))),2023-05-19T13:16:53.000Z,0,nghe bánh cuốn đến lúc tòa a2 cúp điện luôn ạ =)),49,2023-05-19 13:16:53+00:00
789111639358188_662210805718796,809004609121697_789111639358188,Tuyệt vời lắm ạ,2023-05-19T15:07:12.000Z,1,tuyệt vời lắm ạ,15,2023-05-19 15:07:12+00:00
789111639358188_3597749083786616,809004609121697_789111639358188,chưa kịp nói gì thì A2 đã cúp điện 😭,2023-05-19T13:57:39.000Z,0,chưa kịp nói gì thì a2 đã cúp điện :sad:,40,2023-05-19 13:57:39+00:00
789111639358188_946914536509378,809004609121697_789111639358188,Trên cả tuyệt vời,2023-05-19T13:35:03.000Z,0,trên cả tuyệt vời,17,2023-05-19 13:35:03+00:00
789111639358188_788690972928838,809004609121697_789111639358188,Gấc là bổ ích ạ 🥰,2023-05-19T13:08:18.000Z,1,gấc là bổ ích ạ 🥰,17,2023-05-19 13:08:18+00:00
789111639358188_294032846280330,809004609121697_789111639358188,Hay quá ạ,2023-05-19T13:46:22.000Z,0,hay quá ạ,9,2023-05-19 13:46:22+00:00
789111639358188_237582875626780,809004609121697_789111639358188,Vừa no mắt vừa no kiến thức,2023-05-19T13:10:00.000Z,1,vừa no mắt vừa no kiến thức,27,2023-05-19 13:10:00+00:00
789111639358188_1312731049311261,809004609121697_789111639358188,Tôi thề là cuốn lắm,2023-05-19T13:28:23.000Z,1,tôi thề là cuốn lắm,19,2023-05-19 13:28:23+00:00
786480242954661_961233391740687,809004609121697_786480242954661,Nhanh tay đăng kí nàoo các b ưii🤗,2023-05-15T14:46:20.000Z,0,nhanh tay đăng kí nàoo các b ưii🤗,33,2023-05-15 14:46:20+00:00
786480242954661_956046388870408,809004609121697_786480242954661,đăng ký nhanh nhanh kẻo lỡ,2023-05-15T13:33:38.000Z,0,đăng ký nhanh nhanh kẻo lỡ,26,2023-05-15 13:33:38+00:00
786480242954661_1275580150063779,809004609121697_786480242954661,Check mail thoi nao,2023-05-15T13:17:00.000Z,0,check mail thoi nao,19,2023-05-15 13:17:00+00:00
785896073013078_724034782742284,809004609121697_785896073013078,🎫 BONUS NÓNG HỔI 🔥: VÀ THÊM 01 CẶP VÉ VIP NỮA ĐẾN TỪ MẠNH THƯỜNG QUÂN GIẤU MẶT CÓ TÊN cô Bui Hong Nhung 🔥 🎫\nBTC trân trọng cảm ơn cô ạaaaaa 🥳🥳🥳,2023-05-14T14:12:41.000Z,4,🎫 bonus nóng hổi 🔥: và thêm 01 cặp vé vip nữa đến từ mạnh thường quân giấu mặt có tên cô bui hong nhung 🔥 🎫\nbtc trân trọng cảm ơn cô ạaa 🥳🥳,140,2023-05-14 14:12:41+00:00
785896073013078_2170277273169303,809004609121697_785896073013078,C Bảo Ngọc Uyênn Mai Hoàngg Nguyễn Yến Anh 303\nĐể t mời các cậu đi xem cgv,2023-05-14T14:14:13.000Z,4,c bảo ngọc uyênn mai hoàngg nguyễn yến anh 303\nđể t mời các cậu đi xem cgv,75,2023-05-14 14:14:13+00:00
785896073013078_1679844769123259,809004609121697_785896073013078,C 179 Thanh Xuân Nguyễn Hương Giang Nguyễn Thúy Kiều trúng thì t quay wheel chọn đứa đi theo😌,2023-05-15T00:28:06.000Z,1,c 179 thanh xuân nguyễn hương giang nguyễn thúy kiều trúng thì t quay wheel chọn đứa đi theo😌,93,2023-05-15 00:28:06+00:00
785896073013078_696424575587662,809004609121697_785896073013078,C 193 Thái Tuấn Nguyễn Hữu Linh Minh Trần trúng thì ai ko có bồ được vé nhé =))),2023-05-14T13:28:52.000Z,1,c 193 thái tuấn nguyễn hữu linh minh trần trúng thì ai ko có bồ được vé nhé =)),79,2023-05-14 13:28:52+00:00
785896073013078_1619257218587304,809004609121697_785896073013078,737 Nguyễn Minh Nghĩa  Huy Vũ  Quân Hoàng \nC,2023-05-14T13:06:53.000Z,0,737 nguyễn minh nghĩa huy vũ quân hoàng \nc,43,2023-05-14 13:06:53+00:00
785896073013078_6194712940620356,809004609121697_785896073013078,C - 333 Điệp Bùi Hoàng Sang Lê Huu Phuoc Cao Xin tí vía 3 idol của các em phát nhở😂,2023-05-14T15:54:30.000Z,1,c - 33 điệp bùi hoàng sang lê huu phuoc cao xin tí vía 3 idol của các em phát nhở :haha:,88,2023-05-14 15:54:30+00:00
785896073013078_575307084708096,809004609121697_785896073013078,C 356 Nguyễn Trung Hiếu Phạm Xuân Nhã Phạm Văn Nhân trúng thì cho xin thêm mấy chục để t mua bỏng nc nhé=)),2023-05-14T13:42:16.000Z,1,c 356 nguyễn trung hiếu phạm xuân nhã phạm văn nhân trúng thì cho xin thêm mấy chục để t mua bỏng nc nhé=)),107,2023-05-14 13:42:16+00:00
785896073013078_566860925576239,809004609121697_785896073013078,Trần Mai Phương bạn kiếm vé xem phim cho chị Phan Hà đi :)),2023-05-14T13:17:39.000Z,0,trần mai phương bạn kiếm vé xem phim cho chị phan hà đi :)),59,2023-05-14 13:17:39+00:00
785896073013078_779350073815808,809004609121697_785896073013078,Ad ơi tag 3 bạn thì phải có 2 cặp vé chứ 😝,2023-05-14T13:15:45.000Z,4,ad ơi tag 3 bạn thì phải có 2 cặp vé chứ 😝,42,2023-05-14 13:15:45+00:00
785896073013078_246923641346653,809004609121697_785896073013078,C 154 Hương Thu Thương Vũ Thái Thu Huyền  :>>,2023-05-14T14:42:35.000Z,3,c 154 hương thu thương vũ thái thu huyền :>>,44,2023-05-14 14:42:35+00:00
785896073013078_103291666104485,809004609121697_785896073013078,C 414 Đàm Trang Lương Hợp Hoàng Thị Hải Vân hihi,2023-05-14T13:33:33.000Z,1,c 414 đàm trang lương hợp hoàng thị hải vân hihi,48,2023-05-14 13:33:33+00:00
785896073013078_574543677995767,809004609121697_785896073013078,C Ngô Hồng Ngọc Huyen Nguyen Hiệp \n860 nhỉ 😆,2023-05-14T13:12:54.000Z,1,c ngô hồng ngọc huyen nguyen hiệp \n860 nhỉ :haha:,50,2023-05-14 13:12:54+00:00
785896073013078_582360723986890,809004609121697_785896073013078,C 637 Nguyễn ThảoNguyễn ThươngThảo Thu l😊,2023-05-15T09:30:31.000Z,0,c 637 nguyễn thảonguyễn thươngthảo thu l :pos_emo:,50,2023-05-15 09:30:31+00:00
785896073013078_790053699442713,809004609121697_785896073013078,90 Nguyễn Yến  Nguyễn Yến Nguyễn Phuong Anh  C,2023-05-14T13:18:13.000Z,1,90 nguyễn yến nguyễn yến nguyễn phuong anh c,44,2023-05-14 13:18:13+00:00
785896073013078_614631197389761,809004609121697_785896073013078,C 249 Nguyễn Thùy Linh Ánh Nguyệt Nguyễn Phương Anh,2023-05-15T12:40:46.000Z,2,c 249 nguyễn thùy linh ánh nguyệt nguyễn phương anh,51,2023-05-15 12:40:46+00:00
785896073013078_764401131733314,809004609121697_785896073013078,C\nNguyễn Thuỳ Linh Diệu Linh Trần Thị Bích Diệp \n254,2023-05-14T14:42:22.000Z,2,c\nnguyễn thuỳ linh diệu linh trần thị bích diệp \n254,54,2023-05-14 14:42:22+00:00
785896073013078_208905482002371,809004609121697_785896073013078,145 Nguyễn Thị Linh Nguyễn Mai Hươngg NT Đăng C,2023-05-14T13:30:06.000Z,0,145 nguyễn thị linh nguyễn mai hươngg nt đăng c,47,2023-05-14 13:30:06+00:00
785896073013078_2543937122430859,809004609121697_785896073013078,125 Duong Minh Quang Chính Nghĩa Vũ Thịnh Nguyễn Công Kiên C 🍀,2023-05-14T13:29:19.000Z,2,125 duong minh quang chính nghĩa vũ thịnh nguyễn công kiên c 🍀,62,2023-05-14 13:29:19+00:00
785896073013078_2549638318533476,809004609121697_785896073013078,C 285 Lê Thị Hoài Phương Cap Khải Thanh Thu,2023-05-15T00:42:23.000Z,1,c 285 lê thị hoài phương cap khải thanh thu,43,2023-05-15 00:42:23+00:00
785896073013078_171539349210128,809004609121697_785896073013078,C 232 Cao Mai Lan Ha Quỳnh Lan,2023-05-15T05:31:09.000Z,0,c 232 cao mai lan ha quỳnh lan,30,2023-05-15 05:31:09+00:00
785896073013078_255496446991007,809004609121697_785896073013078,666 Nguyễn Ngọc Minh Dũng Nguyễn Văn Trung Hoàng C,2023-05-15T02:09:09.000Z,2,66 nguyễn ngọc minh dũng nguyễn văn trung hoàng c,49,2023-05-15 02:09:09+00:00
785896073013078_190148140592782,809004609121697_785896073013078,C Nguyễn Thanh Đỗ Đình Thắng Phạm Hồng Anh 272,2023-05-14T13:32:27.000Z,2,c nguyễn thanh đỗ đình thắng phạm hồng anh 272,46,2023-05-14 13:32:27+00:00
785896073013078_3354305488215273,809004609121697_785896073013078,176 Hoàng Hải Yến Khánh Linh Hoài Ngọc C,2023-05-14T13:13:33.000Z,0,176 hoàng hải yến khánh linh hoài ngọc c,40,2023-05-14 13:13:33+00:00
785896073013078_635158558476995,809004609121697_785896073013078,C 815 Thùy Dương Hà Thanh Ánh Nguyệt,2023-05-15T09:55:30.000Z,3,c 815 thùy dương hà thanh ánh nguyệt,36,2023-05-15 09:55:30+00:00
785896073013078_773329457702323,809004609121697_785896073013078,C - 281 Hòa Trịnh Thanhngoc Đinh Dương Thu Thủy  😗,2023-05-14T17:02:38.000Z,2,c - 281 hòa trịnh thanhngoc đinh dương thu thủy 😗,49,2023-05-14 17:02:38+00:00
785896073013078_763106308612580,809004609121697_785896073013078,C 535 Tiem Ngoc Lyy Nguyên Vi Diệp Bích,2023-05-14T16:02:18.000Z,0,c 535 tiem ngoc lyy nguyên vi diệp bích,39,2023-05-14 16:02:18+00:00
785896073013078_1987966968214321,809004609121697_785896073013078,C 10 Nguyễn Thị Thu Huyền Phương Nhung Vũ Thắm,2023-05-14T16:35:45.000Z,1,c 10 nguyễn thị thu huyền phương nhung vũ thắm,46,2023-05-14 16:35:45+00:00
785896073013078_1301408347141911,809004609121697_785896073013078,C 325 Thu HươngThái Thu HuyềnNguyễn Thu 😁,2023-05-14T14:35:11.000Z,3,c 325 thu hươngthái thu huyềnnguyễn thu 😁,41,2023-05-14 14:35:11+00:00
785896073013078_918247145959116,809004609121697_785896073013078,Thuỳ Linh Đào Nguyệt Huệ Vũ C-180,2023-05-15T01:08:32.000Z,1,thuỳ linh đào nguyệt huệ vũ c-180,33,2023-05-15 01:08:32+00:00
785896073013078_1935861133456649,809004609121697_785896073013078,462 Diệu Linh Thao Nguyen Chau Anhh C,2023-05-14T13:26:18.000Z,1,462 diệu linh thao nguyen chau anhh c,37,2023-05-14 13:26:18+00:00
785896073013078_161396403565140,809004609121697_785896073013078,C Diệu Linh Hoà Nguyễn Hà Hải Yến 250,2023-05-14T13:23:33.000Z,0,c diệu linh hoà nguyễn hà hải yến 250,37,2023-05-14 13:23:33+00:00
785896073013078_226889036712951,809004609121697_785896073013078,C 679 Nguyễn Thanh Tâm Khánh Hà Chúc,2023-05-15T06:03:01.000Z,0,c 679 nguyễn thanh tâm khánh hà chúc,36,2023-05-15 06:03:01+00:00
785896073013078_127891916924474,809004609121697_785896073013078,C 247 Thanh Loan Mai Mai Trangg Thỏ,2023-05-15T04:58:28.000Z,0,c 247 thanh loan mai mai trangg thỏ,35,2023-05-15 04:58:28+00:00
785896073013078_255910466943280,809004609121697_785896073013078,C Nguyễn Thị Linh Mai Anh Hương Vũ 145,2023-05-15T01:34:58.000Z,0,c nguyễn thị linh mai anh hương vũ 145,38,2023-05-15 01:34:58+00:00
785896073013078_806696217482422,809004609121697_785896073013078,C 080 Bùi Hoàng Điệp  Thuong Nguyen Phan Thu Hà,2023-05-14T13:22:08.000Z,1,c 080 bùi hoàng điệp thuong nguyen phan thu hà,46,2023-05-14 13:22:08+00:00
785896073013078_542509121383147,809004609121697_785896073013078,C Anh Nguyen Hoang Nguyễn Thanh Phạm Hồng Anh 126,2023-05-14T13:20:13.000Z,1,c anh nguyen hoang nguyễn thanh phạm hồng anh 126,49,2023-05-14 13:20:13+00:00
785896073013078_238678822095477,809004609121697_785896073013078,182 Nguyễn Xuân Hoàng Đỗ Minh Dương Vũ C,2023-05-14T13:12:53.000Z,0,182 nguyễn xuân hoàng đỗ minh dương vũ c,40,2023-05-14 13:12:53+00:00
785896073013078_495398362717584,809004609121697_785896073013078,388 Trang Xuân Thaonhi Nguyen Thu Thảo Hoàng C,2023-05-14T13:09:40.000Z,0,388 trang xuân thaonhi nguyen thu thảo hoàng c,46,2023-05-14 13:09:40+00:00
785896073013078_1398804494249520,809004609121697_785896073013078,C 420 Anh Tu Nguyen Ngô Diệu Ly Phương Thảo,2023-05-15T10:55:47.000Z,0,c 420 anh tu nguyen ngô diệu ly phương thảo,43,2023-05-15 10:55:47+00:00
785896073013078_1356191425113883,809004609121697_785896073013078,C Trần Thị Bích Diệp Nguyễn Thuỳ LinhThuỳ Linh 231,2023-05-14T13:26:49.000Z,0,c trần thị bích diệp nguyễn thuỳ linhthuỳ linh 231,50,2023-05-14 13:26:49+00:00
785896073013078_1257053781898778,809004609121697_785896073013078,686 Trần Thị Bích Diệp Huy Duc Le Phương Linh C,2023-05-14T13:09:48.000Z,0,686 trần thị bích diệp huy duc le phương linh c,47,2023-05-14 13:09:48+00:00
785896073013078_718086366985056,809004609121697_785896073013078,C 359 Nguyễn Thị Hồng Nguyễn Mạnh Phạm Tùng,2023-05-15T09:00:33.000Z,0,c 359 nguyễn thị hồng nguyễn mạnh phạm tùng,43,2023-05-15 09:00:33+00:00
785896073013078_217025197738043,809004609121697_785896073013078,C 462 Đảm Hương Thu HuyềnHoàng Hải Đăng,2023-05-15T00:17:11.000Z,0,c 462 đảm hương thu huyềnhoàng hải đăng,39,2023-05-15 00:17:11+00:00
785896073013078_1220775628805409,809004609121697_785896073013078,C 893 Hoi Nick Lam Gi Đạt Trần Quốc Đạt,2023-05-14T15:02:38.000Z,0,c 893 hoi nick lam gi đạt trần quốc đạt,39,2023-05-14 15:02:38+00:00
785896073013078_1378994052668987,809004609121697_785896073013078,C 214 Hoi Nick Lam Gi Bui Le Tien Anh Quốc Đạt,2023-05-14T14:59:39.000Z,0,c 214 hoi nick lam gi bui le tien anh quốc đạt,46,2023-05-14 14:59:39+00:00
785896073013078_6354481778005480,809004609121697_785896073013078,C 713 Khắc Nhân Trần Quốc Thái Thanh Vu,2023-05-14T13:37:30.000Z,0,c 713 khắc nhân trần quốc thái thanh vu,39,2023-05-14 13:37:30+00:00
785896073013078_632758708873015,809004609121697_785896073013078,C Trần Thị Bích DiệpDiệu LinhThuỳ Linh 149,2023-05-14T13:25:15.000Z,0,c trần thị bích diệpdiệu linhthuỳ linh 149,42,2023-05-14 13:25:15+00:00
785896073013078_5339855692717513,809004609121697_785896073013078,C Phạm QuânHoài ThuThaonhi Nguyen 494,2023-05-14T13:38:38.000Z,0,c phạm quânhoài thuthaonhi nguyen 494,37,2023-05-14 13:38:38+00:00
785896073013078_1375136739698057,809004609121697_785896073013078,C 316 Linh Biim Ngọc Anh Vũ Kim Ngân 😀,2023-05-14T13:46:18.000Z,0,c 316 linh biim ngọc anh vũ kim ngân 😀,38,2023-05-14 13:46:18+00:00
785896073013078_548077454166086,809004609121697_785896073013078,C Nguyễn ThanhHuyen NguyenĐỗ Ngọc Khánh 010,2023-05-14T13:18:19.000Z,0,c nguyễn thanhhuyen nguyenđỗ ngọc khánh 010,43,2023-05-14 13:18:19+00:00
785896073013078_998012507772373,809004609121697_785896073013078,C154Nguyễn Thùy LinhThùy DươngÁnh Nguyệt,2023-05-15T12:38:11.000Z,0,c154nguyễn thùy linhthùy dươngánh nguyệt,40,2023-05-15 12:38:11+00:00
785896073013078_141052652287604,809004609121697_785896073013078,C Huyen Nguyen Ngô Hồng Ngọc Nguyễn Thanh 632,2023-05-14T13:30:27.000Z,1,c huyen nguyen ngô hồng ngọc nguyễn thanh 632,45,2023-05-14 13:30:27+00:00
785896073013078_1284193535840162,809004609121697_785896073013078,152 C Nguyễn Phương Loan Quân Hoàng Huế,2023-05-14T14:20:07.000Z,1,152 c nguyễn phương loan quân hoàng huế,39,2023-05-14 14:20:07+00:00
785896073013078_1367548757121282,809004609121697_785896073013078,C 127 Trần Quỳnh Ly Khánh Phan Anh Tuấn,2023-05-14T23:11:06.000Z,0,c 127 trần quỳnh ly khánh phan anh tuấn,39,2023-05-14 23:11:06+00:00
785896073013078_1282738309320643,809004609121697_785896073013078,C 729 Phương Thảo Hương Trang Phương Linh,2023-05-14T14:19:57.000Z,0,c 729 phương thảo hương trang phương linh,41,2023-05-14 14:19:57+00:00
785896073013078_581562017409074,809004609121697_785896073013078,C Nguyễn Thanh Ngô Hồng Ngọc Đỗ Ngọc Khánh 159,2023-05-14T15:13:12.000Z,1,c nguyễn thanh ngô hồng ngọc đỗ ngọc khánh 159,46,2023-05-14 15:13:12+00:00
